tanggal,tahun,bulan,week,nama_provinsi,nama_kota,nama_kecamatan,hospitalized,self_isolation,recovered,recovered_delta,total_deaths,total_deaths_delta,total_cases,total_cases_delta,recovery_rate,mortality_rate
2021-03-20,2021,March,3,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,1,1,293,1,4,0,299,3,0.10335097001763668,1.4109347442680777E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,109,113,11522,297,240,5,11984,268,0.20028856015436231,4.1719540389730039E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,118,85,7266,216,151,0,7620,231,0.18614064301268093,3.8683232996029205E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA BARAT,KALI DERES,80,75,6840,201,134,2,7129,225,0.16660983095435281,3.2639937643104203E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,78,95,9430,195,172,3,9775,205,0.19658119658119658,3.5855743172816344E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,88,89,8158,167,109,1,8444,201,0.20759326174360018,2.7736780497735255E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA BARAT,PALMERAH,66,75,6929,113,157,1,7227,147,0.17503220754288024,3.9659484174097556E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,52,35,3473,93,53,1,3613,99,0.18882183439351927,2.8815310172348174E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA BARAT,TAMBORA,75,35,5200,107,111,2,5421,109,0.18349918836897453,3.917001905568495E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,83,23,4487,124,69,2,4662,128,0.16276117237376669,2.5029019152640743E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,36,28,3406,76,56,0,3526,72,0.17446089228089945,2.8684116170670493E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,33,25,3794,126,97,1,3949,81,0.16380985276974225,4.1880747808816544E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,106,71,8788,202,159,1,9124,217,0.19370908369519696,3.504750148786563E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA PUSAT,MENTENG,46,16,2874,70,62,0,2998,84,0.17125491598140866,3.6944345131688715E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,46,45,3598,83,70,2,3759,102,0.17473653537953474,3.3995434898742168E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA PUSAT,SENEN,44,62,3990,87,85,4,4181,122,0.16120560785422811,3.4342046785988444E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,86,18,5265,108,108,2,5477,130,0.17871083805709242,3.6658633447608701E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,76,153,7067,185,116,7,7412,271,0.1562873192091645,2.5653500818258214E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,98,127,10245,293,176,5,10646,268,0.2046666799848173,3.5159917693829033E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,48,84,5549,172,90,4,5771,200,0.16407451212300414,2.6611472501478417E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,77,90,8315,223,159,4,8641,235,0.19039659278256091,3.6407766990291263E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,23,51,5268,116,95,2,5437,93,0.19194753142648935,3.4614683913281106E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,42,104,5582,164,92,4,5820,180,0.193745444448301,3.193224809968415E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,97,115,10089,265,185,5,10486,265,0.19027950661989362,3.4891177247180416E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,68,65,6714,177,106,2,6953,201,0.17093973572319679,2.6987804567558623E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,46,43,4764,107,85,5,4938,126,0.17187387257377879,3.0665993217403853E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA SELATAN,TEBET,59,142,6897,194,135,4,7233,244,0.20229365870827712,3.9596409925500087E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,90,92,10637,247,191,2,11010,233,0.21244258038745756,3.8146594767325742E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,89,163,9235,332,106,3,9593,307,0.2014660005672026,2.3124413708850542E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,85,133,8418,493,150,8,8786,276,0.17603145061792935,3.1366972668911146E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,134,163,12549,382,270,5,13116,379,0.20900717842807415,4.4969270998151262E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,72,109,7954,207,154,0,8289,213,0.22546629627529904,4.3653268325868815E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,107,143,8847,325,173,6,9270,323,0.20279191307935635,3.9655251455554029E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,76,106,7766,245,132,7,8080,260,0.22432120161756211,3.8128249566724438E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,35,68,5729,168,123,2,5955,129,0.18869602450512171,4.051249958828761E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,82,155,7197,245,134,3,7568,297,0.21090727933419295,3.9268549994139019E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,99,110,8642,288,159,2,9010,237,0.19614162505674082,3.6087153881071265E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA UTARA,CILINCING,74,87,7027,129,142,4,7330,168,0.17650013814583176,3.5666742018938538E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,71,72,5122,143,86,4,5351,145,0.15991757469793,2.6850666583408786E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA UTARA,KOJA,90,92,7673,161,142,4,7997,202,0.21835515082527035,4.0409789413773474E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,42,76,4278,129,77,3,4473,141,0.14994216816795766,2.6988188286425291E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,121,83,6828,170,99,2,7131,214,0.15534422350639304,2.2523547344951542E-3
2021-03-27,2021,March,4,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,108,110,11200,202,199,9,11617,235,0.17607571255639926,3.1284881070288797E-3
2021-03-27,2021,March,4,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,1,236,2,3,0,240,3,7.0426738287078489E-2,8.9525514771709937E-4
2021-03-27,2021,March,4,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,2,6,294,1,4,0,306,7,0.10215427380125087,1.389854065323141E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,133,124,11831,309,244,4,12332,348,0.19899418037474351,4.1040131866653213E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,118,78,7483,217,151,0,7830,210,0.18540634291377603,3.7413280475718535E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA BARAT,KALI DERES,96,103,7160,320,135,1,7494,365,0.16759122720782715,3.1598904571308196E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,83,76,9608,178,172,0,9939,164,0.19528455284552845,3.4959349593495937E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,75,53,8337,179,109,0,8574,130,0.20649939315879423,2.6998241398954745E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA BARAT,PALMERAH,64,49,7074,145,158,1,7345,118,0.17391945714707183,3.8845454098441266E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,40,18,3543,70,54,1,3655,42,0.18664067850181743,2.8446504767423485E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA BARAT,TAMBORA,73,23,5278,78,115,4,5489,68,0.18011807664744225,3.9245128485138042E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,71,27,4591,104,71,2,4760,98,0.16264569383923194,2.5153222092322955E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,28,30,3472,66,57,1,3587,61,0.16777809993234755,2.7544215714699915E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,21,47,3844,50,97,0,4009,60,0.16168924034659712,4.0800874905358797E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,54,71,8961,173,160,1,9246,122,0.19230851771573276,3.4336974483335837E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA PUSAT,MENTENG,30,10,2938,64,62,0,3040,42,0.16716927453769559,3.5277382645803696E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,49,28,3685,87,70,0,3832,73,0.17114857647113466,3.2511262830337653E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA PUSAT,SENEN,34,46,4094,104,87,2,4261,80,0.16074443441045977,3.4159173897679532E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,78,15,5364,99,109,1,5566,89,0.17532276515770551,3.5626736394835756E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,63,82,7307,240,117,1,7569,157,0.15318016016099953,2.452727348958115E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,79,178,10479,234,178,2,10914,268,0.20378437244759051,3.4615534207148692E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,49,56,5729,180,91,1,5925,154,0.1583777955933984,2.5156884969452353E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,85,75,8517,202,161,2,8838,197,0.18916997978810829,3.5759500699642406E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,30,58,5349,81,95,0,5532,95,0.18746714330774891,3.3294781481092071E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,44,76,5757,175,95,3,5972,152,0.19196398799599868,3.1677225741913971E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,76,120,10320,231,188,3,10704,218,0.18895215775308055,3.4421517110057309E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,42,63,6859,145,107,1,7071,118,0.17093228997931567,2.6665337553268371E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,64,54,4863,99,87,2,5068,130,0.16847393036549455,3.0140308331889831E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA SELATAN,TEBET,64,86,7109,212,138,3,7397,164,0.19875863225878604,3.8583051416109823E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,79,59,10822,185,192,1,11152,142,0.21189278092142619,3.7593248879055469E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,78,96,9489,254,110,4,9773,180,0.20137090955392387,2.3343661134926363E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,98,94,8630,212,151,1,8973,187,0.17578164782564415,3.0756696201242489E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,130,135,12857,308,274,4,13396,280,0.20835223957995722,4.4402670642380241E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,63,95,8174,220,157,3,8489,200,0.22389613235455244,4.300427303604689E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,88,124,9137,290,175,2,9524,254,0.20354199153486299,3.8984183559812877E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,88,66,7956,190,134,2,8244,164,0.22415687600371903,3.7753923308821457E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,59,55,5825,96,125,2,6064,109,0.18666880307643005,4.0057683063611602E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,70,97,7444,247,135,1,7746,178,0.21115334430135588,3.8293526975662338E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,89,90,8884,242,164,5,9227,217,0.19257782016821295,3.5550160409260384E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA UTARA,CILINCING,95,53,7192,165,144,2,7484,154,0.1764951287148151,3.5338290510196569E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,63,67,5262,140,87,1,5479,128,0.15987603682435511,2.6433324218393946E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA UTARA,KOJA,76,43,7854,181,144,2,8117,120,0.21799711335627844,3.9968913067614078E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,52,53,4396,118,80,3,4581,108,0.14356160804676529,2.6125861336990953E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,117,87,7030,202,101,2,7335,204,0.15365448504983389,2.2075537681412833E-3
2021-04-03,2021,April,1,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,133,114,11401,201,201,2,11849,232,0.17487000935625871,3.0829639400585915E-3
2021-04-03,2021,April,1,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,0,236,0,3,0,239,-1,0.07040572792362769,8.949880668257757E-4
2021-04-03,2021,April,1,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,1,301,7,4,0,306,0,0.10280054644808743,1.366120218579235E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,119,86,12065,234,244,0,12514,182,0.19910555152155257,4.0266684269588751E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,83,94,7625,142,153,2,7955,125,0.18522117229820001,3.7165690966065052E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA BARAT,KALI DERES,97,100,7375,215,136,1,7708,214,0.16850980212950692,3.1074349952017548E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,127,64,9734,126,173,1,10098,159,0.19405127387265261,3.4488258043937643E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,86,60,8423,86,113,4,8682,108,0.20474986630366085,2.7468520589236231E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA BARAT,PALMERAH,90,41,7150,76,162,4,7443,98,0.17308995836157645,3.9217584971434107E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,33,23,3597,54,54,0,3707,52,0.1856420313790256,2.786952931461602E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA BARAT,TAMBORA,65,40,5338,60,117,2,5560,71,0.17833160725620553,3.9087294958741192E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,47,16,4674,83,72,1,4809,49,0.16264179831581876,2.5053935555710209E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,22,23,3524,52,58,1,3627,40,0.16292940034213324,2.6815849091497528E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,28,43,3903,59,97,0,4071,62,0.16114781172584641,4.0049545829892652E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,105,58,9088,127,162,2,9413,167,0.1890340294533655,3.369664697562193E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA PUSAT,MENTENG,32,20,2972,34,63,1,3087,47,0.16439871667219824,3.4848987719880518E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,45,18,3745,60,73,3,3881,49,0.16876971608832808,3.2897701667417758E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA PUSAT,SENEN,35,55,4154,60,87,0,4331,70,0.15984915534690422,3.3478277600338629E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,49,19,5445,81,111,2,5624,58,0.17240287496437956,3.5145489662160023E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,72,125,7432,125,118,1,7747,178,0.14824862363360727,2.3537860049469401E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,84,160,10710,231,178,0,11132,218,0.20417500714898484,3.3933848060242111E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,45,84,5809,80,92,1,6030,105,0.15433459975025904,2.4442732272377055E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,78,93,8631,114,162,1,8964,126,0.18815399372166028,3.5315660969654689E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,33,48,5429,80,96,1,5606,74,0.18494924030796484,3.2704231109899843E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,65,115,5840,83,97,2,6117,145,0.18832634633989037,3.1280232183166722E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,79,125,10472,152,192,4,10868,164,0.18806795732911893,3.4481520060342659E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,48,59,6948,89,108,1,7163,92,0.17060773480662983,2.6519337016574587E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,83,58,4943,80,88,1,5172,104,0.16586691721754304,2.9529210429180227E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA SELATAN,TEBET,72,88,7224,115,140,2,7524,127,0.19518521520629001,3.7826592094242252E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,91,86,10905,83,195,3,11277,125,0.20995783515277536,3.7544042049327095E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,68,140,9592,103,113,3,9913,140,0.20015859104377948,2.3579984140895622E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,97,98,8754,124,156,5,9105,132,0.17561034323657446,3.1294509418443701E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,127,178,13047,190,275,1,13627,231,0.20625059281039551,4.3472762338360362E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,69,88,8277,103,163,6,8597,108,0.2217607973421927,4.3671632193762727E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,80,132,9293,156,177,2,9682,158,0.20277553514150429,3.862183333697004E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,92,105,8059,103,136,2,8392,148,0.2219376514650804,3.7453183520599251E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,40,74,5910,85,127,2,6151,87,0.18601869629536369,3.9973560794435174E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,61,111,7539,95,138,3,7849,103,0.20999999999999999,3.8440111420612812E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,84,128,9017,133,166,2,9395,168,0.19117584700843829,3.5194843743374463E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA UTARA,CILINCING,79,55,7302,110,147,3,7583,99,0.17609607871509189,3.5450730719143396E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,70,86,5365,103,87,0,5608,129,0.15944010223186425,2.5855151713275282E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA UTARA,KOJA,54,71,7945,91,144,0,8214,97,0.21593781425814693,3.9137879487946073E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,54,60,4483,87,80,0,4677,96,0.13896466212027278,2.4798512089274642E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,128,110,7183,153,103,2,7524,189,0.15090970208832305,2.1639564687591915E-3
2021-04-10,2021,April,2,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,122,98,11595,194,203,2,12018,169,0.1748420465340712,3.0610552347060333E-3
2021-04-10,2021,April,2,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,1,236,0,3,0,240,1,0.06990521327014218,8.8862559241706157E-4
2021-04-10,2021,April,2,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,0,302,1,4,0,306,0,0.10286103542234333,1.3623978201634877E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,86,83,12278,213,247,3,12694,180,0.19859922682496806,3.995276838716982E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,99,75,7795,170,154,1,8123,168,0.18478570073961692,3.6506732410392564E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA BARAT,KALI DERES,92,59,7583,208,139,3,7873,165,0.16932764665163119,3.1038563740705179E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,104,62,9889,155,177,4,10232,134,0.19296362784889168,3.4537933187636593E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,84,85,8540,117,114,1,8823,141,0.20252804325657506,2.7035359404273484E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA BARAT,PALMERAH,64,45,7269,119,163,1,7541,98,0.1733727669520834,3.887709590478689E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,42,20,3650,53,56,2,3768,61,0.18371250251660962,2.8186027783370245E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA BARAT,TAMBORA,85,31,5432,94,119,2,5667,107,0.17706499771823456,3.8790012386726645E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,29,32,4737,63,75,3,4873,64,0.16126506434261592,2.5532784094777694E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,32,14,3576,52,60,2,3682,55,0.15795750695702107,2.6502937408896155E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,22,21,3970,67,97,0,4110,39,0.16147400959895875,3.9453347433498738E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,95,62,9335,247,164,2,9656,243,0.18711539617951853,3.287297801118483E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA PUSAT,MENTENG,29,31,3017,45,64,1,3141,54,0.16070096942580164,3.4089698519228721E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,36,28,3809,64,74,1,3947,66,0.16440070784237559,3.1939229142388535E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA PUSAT,SENEN,47,32,4228,74,88,1,4395,64,0.15961945031712474,3.3222591362126247E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,40,44,5498,53,112,1,5694,70,0.16883156763396284,3.4392752955627209E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,60,149,7601,169,118,0,7928,181,0.14515143413665355,2.253370507581255E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,89,151,10914,204,181,3,11335,203,0.20371822152536678,3.3785044984507412E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,51,56,5926,117,92,0,6125,95,0.15223757899604379,2.3634588706776963E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,81,81,8781,150,163,1,9106,142,0.18760816152120499,3.482533917316526E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,21,53,5510,81,97,1,5681,75,0.18322082931533268,3.2254846540085793E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,59,64,5999,159,98,1,6220,103,0.18921305787730641,3.0909951111812019E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,81,161,10661,189,196,4,11099,231,0.18764410807005191,3.4497931884185516E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,43,61,7048,100,109,1,7261,98,0.17045976733499407,2.6362251191138415E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,79,53,5072,129,89,1,5293,121,0.16319701406094148,2.8636700022523246E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA SELATAN,TEBET,51,88,7387,163,145,5,7671,147,0.19352387938487334,3.7986953446333604E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,89,77,11096,191,196,1,11458,181,0.20969875647276714,3.7041236723740407E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,63,160,9770,178,115,2,10108,195,0.2001639008399918,2.3560745748821962E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,92,96,8922,168,161,5,9271,166,0.17598327350191328,3.1756676791983903E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,118,131,13340,293,278,3,13867,240,0.20548683744358354,4.2822594309832249E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,59,67,8441,164,163,0,8730,133,0.22099172688239607,4.2674625615247673E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,82,118,9468,175,181,4,9849,167,0.20205727944001026,3.862734218276495E-3
2021-04-17,2021,April,3,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,82,93,8223,164,139,3,8537,145,0.22187145863687874,3.7504721817495008E-3
